"index","mzmed","rtmed","matched","qSvsMB","qSvsNC","modelPredicted","predictVal","BLANK.A_0","BLANK.A_0.5","BLANK.A_1","BLANK.A_2","BLANK.A_3","BLANK.A_4","BLANK.A_5","BLANK.A_6","BLANK.A_7","BLANK.A_8","BLANK.A_9","BLANK.A_10","BLANK.A_11","BPF.A1_0","BPF.A1_0.5","BPF.A1_1","BPF.A1_2","BPF.A1_3","BPF.A1_4","BPF.A1_5","BPF.A1_6","BPF.A1_7","BPF.A1_8","BPF.A1_9","BPF.A1_10","BPF.A2_0","BPF.A2_0.5","BPF.A2_1","BPF.A2_2","BPF.A2_3","BPF.A2_4","BPF.A2_5","BPF.A2_6","BPF.A2_7","BPF.A2_8","BPF.A2_9","BPF.A2_10","BPF.B_0","BPF.B_0.5","BPF.B_1","BPF.B_2","BPF.B_3","BPF.B_4","BPF.B_5","BPF.B_6","BPF.B_7","BPF.B_8","BPF.B_9","BPF.B_10"
876,965.994320325615,0.0491735537190082,0,0.906982006831002,0.925054160043085,1,0.148,8746.96166992188,16897.4482421875,9201.3837890625,7313.68798828125,7170.45458984375,20136.0219726562,5176.66064453125,27637.1005859375,5343.92138671875,26531.3125,28216.0224609375,27365.8046875,5145.37084960938,8257.33520507812,7697.58984375,7187.09741210938,9294.3251953125,7202.9931640625,5370.291015625,5447.21118164062,25082.64453125,6909.64453125,22717.7822265625,18644.2421875,19621.560546875,8850.962890625,6553.40551757812,7521.91015625,8754.20581054688,8813.96899414062,17778.880859375,6382.0322265625,24020.8046875,39983.52734375,31610.9072265625,62946.1015625,22281.78515625,7703.39794921875,8667.208984375,7867.9365234375,6911.21508789062,7700.74438476562,5394.40600585938,6379.68359375,26127.0859375,24880.09765625,24329.93359375,22787.9755859375,27627.119140625
877,996.004716605484,0.528099173553718,0,7.70208475235262,1.03833373851809,0,0,10297.4887695312,16631.033203125,9413.01904296875,10892.8764648438,12243.8598632812,10706.3623046875,10621.7192382812,8797.60620117188,11484.5122070312,8848.720703125,7786.5166015625,8700.62158203125,8581.16381835938,10477.8100585938,8157.14501953125,8666.23046875,10680.9897460938,9766.3271484375,11196.3530273438,9897.75048828125,9190.10473632812,11534.6962890625,7081.44946289062,7463.14794921875,7336.9052734375,9760.64697265625,14082.9086914062,19158.4272460938,9984.57568359375,12955.80078125,11249.9184570312,12158.4497070312,8182.166015625,8206.91455078125,9075.2119140625,5822.22412109375,7953.16479492188,72362.27734375,93101.62890625,100776.03515625,108099.703125,64211.787109375,78550.626953125,85399.73828125,77819.771484375,51640.912109375,57962.505859375,71020.150390625,63456.451171875
878,957.963423925983,0.724793388429751,0,0.949586405567778,1.00959355469365,0,0,13106.8291015625,17428.392578125,12743.3818359375,12836.2275390625,15963.2416992188,12617.6042480469,14189.1166992188,7671.45874023438,13108.2485351562,7164.80297851562,7814.39672851562,7042.03588867188,4950.9912109375,13568.65625,12534.6547851562,11302.41015625,14000.44921875,12975.5893554688,14992.2719726562,15076.7368164062,8534.7734375,14026.4409179688,6652.990234375,6421.07739257812,7095.55395507812,12675.7822265625,12345.6704101562,14580.1801757812,13220.5830078125,14681.6821289062,10874.1701660156,15990.0629882812,6751.17578125,7697.66821289062,8337.55078125,7797.48095703125,6007.91723632812,11953.8276367188,13179.3090820312,12705.3071289062,12572.9428710938,13166.0561523438,12300.95703125,14176.615234375,7877.88208007812,7163.75073242188,6289.03076171875,6935.50659179688,8990.58984375
880,174.949113300868,0.330672268907563,0,0.978948210793062,1.43312863003863,0,0,2348.49255371094,12328.0579833984,2408.00427246094,3230.8671875,2250.11462402344,2088.38293457031,2009.72241210938,2390.15783691406,2329.91418457031,2432.95324707031,2500.31213378906,2469.78637695312,1450.60284423828,2293.15905761719,2622.48461914062,2617.19604492188,2081.93621826172,2090.44982910156,2013.85845947266,2240.28137207031,2380.48089599609,2092.24627685547,2218.43798828125,2235.31335449219,2320.22644042969,2453.23852539062,2531.56872558594,1135.58215332031,2065.017578125,880.232055664062,1908.25854492188,1887.11590576172,2502.69665527344,2358.23937988281,2136.61889648438,2457.74938964844,2311.32092285156,2228.93298339844,2581.49060058594,1033.94091796875,2152.36352539062,2120.28704833984,1953.42633056641,2064.97174072266,2358.70153808594,2310.45092773438,2213.849609375,2086.98217773438,2265.86108398438
882,210.02665086226,1.5,0,2.55978974393668e-14,1.04061171371338,0,0,21238.7998046875,20794.703125,7348.34936523438,2646.64868164062,0,0,0,0,0,0,819.403076171875,0,0,19027.1875,18448.93359375,6280.25830078125,2988.50610351562,0,0,0,0,0,0,0,0,18696.111328125,18969.26953125,5987.97216796875,3359.4619140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,982.986443915975,5.11563786008231,0,0.440780789651126,1.0743528860187,0,0,8885.3125,14098.2348632812,13225.9487304688,14526.1831054688,25189.9912109375,23851.15234375,19980.4423828125,28544.55859375,20963.1533203125,31666.8115234375,31865.208984375,29387.58984375,46169.193359375,7969.42065429688,7102.96044921875,12074.2639160156,20319.9111328125,17001.7607421875,21017.1240234375,21639.912109375,44146.958984375,23511.9873046875,29472.27734375,39474.193359375,38960.708984375,7585.23974609375,6747.87255859375,16589.35546875,14647.240234375,25460.2001953125,24776.189453125,23168.3505859375,33053.2490234375,16212.1240234375,29283.4716796875,19478.279296875,30178.0234375,5678.529296875,6899.69799804688,8371.57788085938,5710.32983398438,7327.56372070312,5834.74047851562,7635.26318359375,13409.833984375,11554.5881347656,12673.1823730469,14885.6611328125,16797.52734375
884,450.216090553685,7.38157894736842,0,0.228336168274616,0.770583863643363,1,0.46,33544.3671875,19116.2314453125,193.129028320312,0,0,0,0,0,0,0,0,0,0,33829.8984375,26725.056640625,0,0,0,0,0,0,0,0,0,0,36966.4296875,29104.8232421875,0,0,0,0,0,0,0,0,0,0,890.442474365234,817.478515625,543.686889648438,1049.99035644531,1542.42980957031,1259.39892578125,1595.96728515625,1318.1796875,1552.07598876953,1280.9677734375,1088.91775512695,1517.13610839844
885,558.271584903493,3.88823529411765,0,0.0941782520420871,1.28230102297851,0,0,18932.2158203125,17618.5151367188,9802.1318359375,0,0,0,0,0,0,0,0,0,0,18152.6044921875,17171.6513671875,0,0,0,0,0,0,0,0,0,0,15875.435546875,15535.4311523438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106.44116210938,1123.24084472656,0,912.816589355469,0
887,983.98827040491,1.01900826446281,0,0.118112433774269,0.753975246969643,1,0.144,11726.3046875,15786.9975585938,11895.9321289062,17561.2470703125,16677.9677734375,30937.7275390625,65241.541015625,80188.875,181929.1953125,142514.03125,178468.5390625,180838.625,148422.609375,11685.9252929688,9064.939453125,8553.234375,50527.24609375,77563.5234375,107136.3359375,222672.625,170977.4453125,235481.2109375,170541.2734375,191827.328125,191559.96875,10939.7026367188,9909.40625,12553.1918945312,35708.328125,75055.359375,95113.1875,171410.2265625,116282.6484375,148045.3984375,199552.4140625,156536.515625,171109.0234375,11617.1040039062,10672.845703125,11972.3603515625,11887.9130859375,12969.5903320312,12354.6372070312,12794.1997070312,15183.0805664062,13235.4326171875,12714.208984375,13850.7172851562,17235.455078125
891,194.941977161472,1.10677966101695,0,9.99225087242904e-15,2.08186590530359,0,0,4835.66943359375,17071.2724609375,5466.05029296875,1488.95690917969,77355.91015625,47757.4091796875,84329.43359375,7997.70092773438,0,3683.68310546875,7268.33447265625,4247.8505859375,9350.18359375,6082.56176757812,7784.5908203125,1933.11437988281,7067.98388671875,17600.248046875,36581.546875,0,5328.4755859375,8323.833984375,3097.21484375,0,1118.474609375,6589.9072265625,20094.5903320312,5167.931640625,10079.5205078125,13837.3974609375,33247.96484375,40050.078125,5667.6064453125,5154.14038085938,5378.94152832031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,207.985131295173,1.2043956043956,0,0.233038149023916,1.01180655767612,0,0,11723.3461914062,10172.859375,7822.0126953125,7048.59838867188,8148.69702148438,7127.0078125,8366.98706054688,10092.6918945312,10834.806640625,7578.37329101562,9126.94897460938,3734.65490722656,4164.45812988281,10844.7368164062,9038.05419921875,5948.2529296875,7700.6337890625,3997.103515625,8579.6171875,10110.1884765625,11204.2587890625,10040.330078125,2616.46875,8808.0068359375,5621.06323242188,10892.0659179688,10130.4609375,7411.4892578125,7679.16845703125,7715.40869140625,8082.08544921875,9996.44873046875,11778.5112304688,8263.57250976562,4567.32373046875,7565.16845703125,4711.55249023438,6781.29248046875,6427.98315429688,3175.88232421875,6138.20874023438,0,0,0,0,0,0,0,0
900,955.966226585608,5.01893004115226,0,0.497130007876985,1.06855001765977,0,0,10672.4575195312,12254.1572265625,12206.8969726562,16346.6118164062,21268.51171875,16394.6645507812,16602.8520507812,12578.5341796875,17169.6171875,13604.2807617188,13867.5595703125,12367.8422851562,23794.2001953125,8457.71142578125,8100.70581054688,14220.7807617188,21669.3779296875,14025.8061523438,18268.677734375,17970.7900390625,20678.416015625,20063.1469726562,12361.271484375,16394.4482421875,15238.5112304688,9334.22705078125,7703.5556640625,16881.6474609375,12815.5029296875,19209.0825195312,15696.076171875,18677.3676757812,13345.7734375,8330.455078125,13901.431640625,9124.51904296875,11568.2080078125,5691.04248046875,7440.63354492188,8794.95166015625,5738.4716796875,7056.11987304688,5867.13745117188,7749.91333007812,6889.70971679688,6434.66088867188,7111.52709960938,7847.95776367188,8893.5546875
901,120.038724059431,10.2222222222222,0,1.05355192582147,1.33359609917441,0,0,9829.39404296875,11016.4538574219,6677.55737304688,7982.77465820312,20855.50390625,24629.4709472656,7619.45068359375,4097.69177246094,8273.3203125,3777.44506835938,3767.30932617188,3412.41882324219,3373.09252929688,7718.25952148438,5510.95434570312,6147.50341796875,13154.697265625,6050.49877929688,7299.23266601562,7876.71557617188,4320.01953125,14409.880859375,3437.33666992188,3634.93493652344,3700.39440917969,7965.12353515625,5626.66467285156,6718.30297851562,4796.37744140625,9449.3056640625,11271.7199707031,9807.59497070312,4381.99853515625,3960.20446777344,4879.90185546875,3961.26672363281,3552.25964355469,3606.15625,5581.43127441406,8771.48193359375,4446.85864257812,10510.3199462891,7250.43896484375,21279.7758789062,3670.90661621094,3792.46105957031,3907.80261230469,4400.8046875,6871.4140625
906,955.965911237301,4.24938271604939,0,0.496868510665364,1.00855395476189,0,0,16083.4462890625,14021.3623046875,18477.7314453125,27426.0234375,31431.470703125,26397.2998046875,28477.7412109375,21381.5341796875,28892.5986328125,21627.97265625,23243.630859375,18087.4575195312,17736.80859375,13706.888671875,14277.6455078125,24295.9873046875,29678.5244140625,25886.1044921875,26956.3759765625,25971.87109375,27117.4609375,30899.9169921875,17122.3696289062,20379.3740234375,19254.6875,14986.2368164062,15397.6538085938,26883.2197265625,24347.2958984375,30633.4912109375,23690.390625,30875.6884765625,21624.0078125,16696.5483398438,21836.5854492188,17575.3671875,16763.4306640625,10191.8657226562,11432.6420898438,13034.328125,10077.884765625,11581.0581054688,10444.3623046875,12055.7724609375,11323.0439453125,9983.68359375,10141.1694335938,9834.80200195312,13273.0869140625
907,983.988306116175,2.56748971193415,0,0.556352724529306,1.01204142194337,0,0,11202.1645507812,12845.0751953125,13172.6147460938,11075.9423828125,16121.4340820312,16555.6123046875,14893.6860351562,18004.2705078125,15564.5278320312,18930.51171875,20845.9306640625,18631.099609375,12331.076171875,9803.04248046875,8991.94506835938,10124.9389648438,13623.8466796875,15918.4663085938,16090.3208007812,17485.5078125,17263.5634765625,18835.1943359375,16421.5209960938,18037.5131835938,15897.185546875,9696.50927734375,8569.11889648438,12822.5161132812,14688.0927734375,15715.533203125,15569.4326171875,16494.6118164062,16511.966796875,16919.890625,23353.2373046875,18809.439453125,17511.5209960938,7981.67309570312,8785.2529296875,8747.83227539062,8490.44140625,7799.39916992188,6894.72021484375,8124.083984375,10193.3994140625,7651.06787109375,8027.22338867188,9290.01538085938,9592.35693359375
909,983.989327548949,1.48512396694215,0,0.172261454681872,0.814597939831879,1,0.15,9823.42236328125,12963.0849609375,16528.423828125,19592.6904296875,23443.263671875,21621.322265625,21321.712890625,23229.00390625,33246.1123046875,36876.69140625,55872.029296875,97390.0625,67300.2109375,10816.3413085938,10221.8972167969,17385.3701171875,23300.783203125,22320.3603515625,26911.5009765625,39784.08984375,41414.30859375,67278.2265625,84216.5390625,72727.0546875,90645.66015625,10202.1796875,8543.20068359375,16867.201171875,21311.9697265625,29296.125,23583.447265625,31578.5498046875,25523.119140625,54956.2734375,79467.736328125,84835.615234375,102206.07421875,4531.98071289062,4437.34057617188,4885.283203125,4394.99926757812,5494.9130859375,6804.54174804688,6679.37255859375,8479.75122070312,10473.3745117188,8298.84252929688,6315.42114257812,14938.15625
911,285.084156142341,5.01111111111111,0,1.86868948222456e-14,1.13527376595668,0,0,3075.10546875,11471.1022949219,7882.13916015625,1202.33746337891,15665.5375976562,4312.56005859375,16415.3950195312,1158.86389160156,17795.0830078125,0,0,0,0,4091.369140625,3402.58569335938,917.238525390625,3374.87567138672,11680.1635742188,16545.9677734375,16498.1284179688,0,13948.6567382812,0,0,0,4605.46038818359,3669.77563476562,4622.52294921875,9917.3408203125,11710.3916015625,7411.10791015625,16036.66796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,202.049656295776,1.61,0,4.52243046428478e-14,1.06321508523998,0,0,13790.2119140625,13322.0634765625,2260.34448242188,0,0,0,0,560.828552246094,0,629.3125,0,0,0,11311.4921875,12021.8393554688,2113.35888671875,4476.44067382812,0,0,0,0,0,0,0,0,5025.33935546875,10713.7797851562,2266.14819335938,5140.41088867188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,693.966933699963,0.722314049586777,0,1.03024136638046,1.01953953519559,0,0,12004.958984375,12470.0874023438,10423.9116210938,11370.0405273438,11312.0551757812,10567.1254882812,10325.0454101562,10010.5234375,11139.0830078125,9623.1015625,9995.2900390625,9383.095703125,6642.7314453125,11439.69921875,9891.23583984375,9540.16088867188,11637.1899414062,10771.462890625,10756.7817382812,10843.9287109375,10063.0571289062,11403.275390625,9058.2451171875,9012.9677734375,9053.3603515625,11065.689453125,8161.31469726562,9377.35546875,10322.4301757812,11280.6005859375,10385.6987304688,11132.1948242188,9258.59252929688,10051.5078125,11011.7592773438,10472.669921875,8946.634765625,10530.4428710938,10643.3740234375,11085.7094726562,10301.8837890625,11562.5546875,10894.5063476562,11142.4482421875,10172.1821289062,9526.3232421875,8784.63134765625,9416.775390625,12111.7021484375
917,355.0403101304,1.08823529411765,0,0.303206569503736,1.12809224861844,0,0,10500.9814453125,11616.5122070312,1299.36499023438,0,0,0,0,0,0,0,0,0,0,10833.1596679688,8898.68701171875,0,0,0,0,0,0,0,0,0,0,8193.5947265625,8692.07885742188,1704.80993652344,0,0,0,0,0,0,0,0,0,2091.91357421875,1679.853515625,0,0,0,2038.02404785156,0,0,0,0,0,0
919,190.030992431641,1.5,0,2.86268068875403,1.08789305679334,0,0,12362.9389648438,12923.19140625,1737.73071289062,0,0,0,0,0,0,0,0,0,0,11231.9428710938,9113.64990234375,0,0,0,0,0,0,0,0,0,0,10384.4936523438,11382.751953125,3746.63720703125,0,0,0,0,0,0,0,0,0,14621.6137695312,0,6599.95947265625,0,7958.99365234375,6855.4931640625,0,6970.6328125,11812.3984375,4520.927734375,0,6300.49853515625
920,188.081600704709,1.75405405405405,0,1.45537133337875,1.03818267972708,0,0,10150.1630859375,13349.17578125,20644.5771484375,0,0,0,0,0,0,0,0,0,0,10350.7231445312,12344.8935546875,16813.9086914062,0,0,0,0,0,0,0,0,0,10014.9018554688,12482.9736328125,16491.7514648438,0,0,0,0,0,0,0,0,0,6238.0107421875,5517.61328125,6033.52880859375,6228.35498046875,6257.38500976562,7457.45581054688,6828.10473632812,2066.7783203125,2161.48754882812,2626.68920898438,5707.29956054688,0
922,586.357119391946,9.50294117647059,0,1.07060295477926,1.19040397097455,0,0,14082.6728515625,13137.1748046875,1087.22998046875,0,0,0,0,0,0,0,0,0,0,10690.0576171875,10428.587890625,0,0,0,0,0,0,0,0,0,0,10389.3916015625,12392.37109375,0,0,0,0,0,0,0,0,0,0,1757.18072509766,1791.20123291016,1786.26226806641,2021.50775146484,3113.04040527344,3005.19030761719,3216.61352539062,1211.60180664062,1138.85278320312,958.724975585938,904.256713867188,2595.52087402344
923,149.042521563443,1.21515151515151,0,2.07406086321843,1.04855025953073,0,0,11558.1997070312,13228.4907226562,12599.732421875,5588.70141601562,3670.39831542969,2357.73645019531,1766.94110107422,1462.00555419922,0,510.011108398438,645.719055175781,0,574.769592285156,12413.5068359375,13933.94921875,10719.46484375,4309.93273925781,1038.61596679688,2342.904296875,642.61767578125,0,0,624.755126953125,568.320007324219,628.307312011719,13264.7890625,13627.8139648438,10423.2890625,3911.34826660156,1790.56402587891,0,2067.21044921875,1577.63818359375,1125.63677978516,0,0,0,7833.59619140625,6365.57202148438,6848.17651367188,7307.1572265625,8509.521484375,8233.17407226562,8823.57861328125,9358.43994140625,10329.0004882812,8329.5126953125,7905.67236328125,8685.54809570312
924,198.977939662649,1.19253731343284,0,2.21716931016652,0.900479087958933,0,0,13353.1381835938,12600.728515625,0,0,0,0,0,0,0,0,0,0,0,13862.1298828125,13021.8828125,0,0,0,0,0,0,0,0,0,0,13178.548828125,13147.814453125,0,0,0,0,0,0,0,0,0,0,9442.5966796875,9328.46484375,8731.25146484375,7298.39575195312,7748.37670898438,3170.8134765625,6261.09375,2297.47631835938,0,2086.09838867188,2623.63891601562,0
925,220.094490687052,2.10833333333333,0,3.27359297008697e-14,0.731766079318141,1,0.82,16592.3247070312,12467.36328125,0,0,0,0,0,0,0,0,0,0,0,19512.982421875,17723.4189453125,0,0,0,0,0,0,0,0,0,0,20424.2939453125,15653.2451171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,118.991289146808,9.79831932773109,0,1.02441925034684,0.9390490871214,0,0,9052.33276367188,9773.97802734375,6302.701171875,12048.0942382812,8859.23999023438,3085.77514648438,7358.83447265625,5987.22509765625,6874.76416015625,5311.11572265625,6538.00952148438,3384.19067382812,3593.263671875,9212.22387695312,8291.80786132812,9299.8388671875,8644.9619140625,11306.3872070312,7483.568359375,7123.62939453125,5254.98022460938,8788.91845703125,4100.53845214844,4235.70190429688,4080.97412109375,7461.43579101562,6962.55419921875,7426.20068359375,8621.57397460938,11854.3881835938,8470.46557617188,8830.08154296875,4888.55004882812,6653.31665039062,5820.03955078125,4661.06665039062,3866.51782226562,10045.3959960938,6850.33374023438,8666.1669921875,7760.96899414062,11522.0825195312,7336.119140625,9122.59594726562,5287.33422851562,6007.4697265625,5420.00903320312,5192.31494140625,5575.482421875
931,354.202257109851,6.73658536585366,0,9.64238521916906,0.920979787529763,0,0,25259.2958984375,15821.6186523438,4750.52978515625,0,0,0,0,0,0,0,0,0,0,26159.677734375,20318.056640625,0,170.39079284668,0,0,0,0,0,0,0,0,26415.5927734375,18807.8935546875,0,0,0,0,0,0,0,0,0,0,37756.697265625,29744.7724609375,34109.56640625,39460.431640625,44758.03125,38824.7578125,38832.669921875,33540.3037109375,33596.08984375,24200.5517578125,26433.7548828125,61673.107421875
934,160.841579342677,0.488429752066116,0,1.02025010242641,1.00348402556774,0,0,4394.18579101562,7839.18200683594,3336.68237304688,5977.74560546875,7611.23876953125,10938.1887207031,10246.4536132812,17354.03125,10106.5795898438,17594.4609375,15745.9897460938,21234.09375,13667.5151367188,4419.98181152344,3680.06042480469,5001.32287597656,5835.29833984375,3649.16271972656,10495.982421875,10644.1630859375,20404.3139648438,8989.96923828125,21061.4321289062,27119.6162109375,25785.75,5248.19311523438,1644.16357421875,2811.46685791016,3968.58715820312,5350.74536132812,10548.5126953125,9313.07788085938,17077.1000976562,14319.0654296875,15608.3374023438,15728.6499023438,19982.9575195312,3736.79846191406,3501.18737792969,4963.47680664062,3596.71142578125,4783.22424316406,10621.3237304688,8825.4384765625,19918.0458984375,17942.119140625,21308.9228515625,18581.216796875,19285.96875
936,313.113592979666,7.90572687224669,0,1.15302914499735,1.07920099258488,0,0,2409.27917480469,8192.69274902344,3531.4091796875,1403.09515380859,8146.48901367188,5135.53540039062,8868.138671875,2253.04113769531,8807.30224609375,1809.7216796875,1398.04052734375,1944.1784362793,1124.96524047852,2856.92407226562,2801.23266601562,964.970184326172,2559.11608886719,6854.54296875,9152.72265625,8640.73876953125,2872.43444824219,8299.72534179688,2095.91979980469,3084.39794921875,2713.17041015625,2676.20092773438,2300.74533081055,3024.03234863281,4853.74389648438,7732.58569335938,4126.82373046875,9314.52734375,2071.98092651367,681.797119140625,1877.88772583008,429.186401367188,2142.16006469727,5674.78491210938,4017.02465820312,6243.2578125,5457.78881835938,7838.19677734375,10953.9296875,11074.9072265625,1134.06689453125,1131.6123046875,740.344879150391,0,0
938,242.94288123833,1.14395604395604,0,3.33967561644361,0.613579356974859,0,0,8463.8349609375,10694.4985351562,0,0,0,0,0,0,0,0,0,0,0,8082.62133789062,11255.7202148438,3821.35595703125,4528.27685546875,0,0,0,0,0,0,0,0,8504.1533203125,10536.4946289062,8047.25659179688,0,0,0,2868.22314453125,0,0,0,0,0,8799.8154296875,8815.68701171875,8440.03735351562,7934.603515625,7794.31030273438,7595.49487304688,8028.90234375,7590.7275390625,7829.83251953125,7676.4453125,8034.2021484375,7716.24267578125
945,327.158970969064,1.30714285714286,0,8.27636554601155e-14,1.38067808610461,0,0,8610.59326171875,10587.3383789062,1477.21203613281,1011.68856811523,0,0,0,0,0,0,0,0,0,3820.546875,9364.9140625,0,0,0,0,0,0,0,0,0,0,7631.45703125,8181.31787109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,547.232073465983,1.54166666666667,0,2.6955025480758e-14,0.74637952252511,1,0.824,23096.8564453125,12899.8959960938,0,0,0,0,0,0,0,0,0,0,0,27236.01171875,18734.4296875,0,0,0,0,0,0,0,0,0,0,26126.919921875,16939.8388671875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,102.054486983862,1.20512820512821,0,2.08572852662678,1.40989602265472,0,0,8357.42333984375,11113.4951171875,9499.80810546875,0,0,0,0,0,0,0,0,0,0,8691.31396484375,9016.82666015625,0,0,0,0,0,0,0,0,0,0,9171.1298828125,10364.7954101562,690.943054199219,0,0,0,0,0,0,0,0,0,3346.5791015625,3510.71118164062,3813.63073730469,3381.14208984375,3644.8271484375,3611.56127929688,2892.44458007812,3106.15307617188,3092.59899902344,4297.8798828125,2734.00854492188,2129.52856445312
950,774.409655256907,9.31388888888889,0,2.04221662944617,0.569932778867188,0,0,27119.1875,11340.6225585938,384.744995117188,0,0,0,0,0,0,0,0,0,0,38910.861328125,21092.306640625,0,0,0,0,0,0,0,0,0,0,38421.337890625,27402.6572265625,0,0,0,0,0,0,0,0,0,0,25764.033203125,21143.3369140625,18518.9912109375,18672.296875,18607.990234375,12679.0102539062,11449.7763671875,509.382354736328,397.302886962891,289.161193847656,451.880950927734,0
951,983.988299083732,2.90082304526749,0,0.575915711838979,0.984416174907717,1,0.148,11202.1645507812,10848.453125,13172.6147460938,11037.94921875,16002.1020507812,16399.2080078125,14893.6860351562,18403.4384765625,14990.314453125,17996.6684570312,17147.888671875,15430.3774414062,10571.0200195312,9803.04248046875,8991.94506835938,10124.9389648438,13623.8466796875,15918.4663085938,16090.3208007812,15255.3198242188,19109.396484375,16185.6953125,16913.3720703125,15303.4487304688,16518.748046875,9696.50927734375,8569.11889648438,12822.5161132812,14688.0927734375,18227.501953125,15306.380859375,15138.76171875,17333.1669921875,15699.3725585938,19868.3671875,16210.1411132812,15352.6840820312,7981.67309570312,8785.2529296875,8747.83227539062,8490.44140625,7799.39916992188,6894.72021484375,8124.083984375,10193.3994140625,7651.06787109375,8027.22338867188,9290.01538085938,9592.35693359375
952,315.17969317966,8.95722222222222,0,0.969603439469643,1.02872612555344,0,0,50476.5107421875,24348.1318359375,52197.6953125,20242.259765625,6996.78369140625,4571.4423828125,6829.24975585938,0,5890.83374023438,283.409271240234,0,273.845001220703,1325.16003417969,33970.9755859375,34333.4228515625,21123.1767578125,50443.74609375,14399.2939453125,6009.42236328125,6665.14672851562,380.3125,6205.03125,239.8125,0,0,40660.7333984375,22604.8125,28379.447265625,22121.0576171875,11091.2548828125,4580.46435546875,7513.564453125,0,0,209.918472290039,315.761779785156,0,18323.1088867188,44617.3740234375,24275.2875976562,21676.4375,17906.0263671875,10277.8330078125,11822.5249023438,1147.08392333984,547.423828125,300.153076171875,0,0
953,351.130608760949,2.99090909090909,0,5.53697350177019,1.0954066411598,0,0,12670.8764648438,10511.1186523438,0,0,0,0,0,0,0,0,0,0,0,11264.5869140625,9161.18408203125,0,0,0,0,0,0,0,0,0,0,10317.556640625,8326.6650390625,0,0,0,0,0,0,0,0,0,0,8451.76708984375,6719.46948242188,8113.12890625,8533.822265625,10685.353515625,10183.865234375,10564.1142578125,13493.1743164062,5745.50927734375,5215.17529296875,5266.7373046875,15192.6401367188
954,172.005039379514,1.21465517241379,0,1.08372778257034,0.931795169195408,0,0,13966.6000976562,11156.3984375,8312.74536132812,8480.1259765625,7085.51049804688,7825.14916992188,8281.595703125,11759.6674804688,8645.11010742188,7168.365234375,11812.5844726562,5102.79943847656,4760.24792480469,12357.6811523438,10937.6005859375,7175.341796875,8981.63671875,6609.47802734375,8223.30029296875,9097.04541015625,13084.1450195312,9426.48413085938,6453.0791015625,11702.7729492188,9578.67431640625,12736.767578125,11180.6235351562,8824.88159179688,9186.77392578125,6753.173828125,7478.94165039062,8550.25537109375,12231.4487304688,10771.0029296875,6886.53735351562,11153.1157226562,7193.10083007812,15075.3046875,14072.4018554688,14201.99609375,15731.50390625,18302.1552734375,8764.6435546875,8271.0830078125,15377.5043945312,6099.32080078125,0,6876.28125,0
957,249.15270328126,11.8755186721992,0,0.988800074786056,0.934036304941256,1,0.14,7868.26147460938,9043.48486328125,8022.505859375,9508.13037109375,9036.767578125,8198.95947265625,10285.2915039062,7498.63647460938,8939.29052734375,7159.67626953125,7122.24975585938,6882.6962890625,2254.32800292969,8759.14697265625,7026.91528320312,7916.34204101562,9282.98876953125,8743.72094726562,9149.17822265625,10194.3466796875,7416.7744140625,10214.0913085938,7963.22680664062,6821.8076171875,7094.88891601562,8502.5615234375,9228.0078125,11240.2690429688,8171.2880859375,9148.427734375,8295.5234375,9784.67333984375,6925.60180664062,8679.1279296875,7462.646484375,6396.48266601562,6833.13159179688,9059.77294921875,7150.04052734375,7704.88647460938,8229.53735351562,9434.0009765625,9702.47802734375,11193.392578125,7698.93286132812,7349.39599609375,6852.96752929688,7435.28393554688,7687.896484375
958,272.115064348493,1.32142857142857,0,0.185024070521938,1.09305138729067,0,0,8701.1962890625,9824.5,2959.93713378906,880.921264648438,417.133270263672,0,0,340.177551269531,0,0,0,0,0,7307.38696289062,9049.22119140625,1888.07720947266,1846.65087890625,1133.93811035156,0,0,0,0,0,0,0,7161.759765625,7826.5517578125,846.2900390625,1672.54748535156,0,323.575012207031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.14990234375
